VoLL,Effectiveness,DiscountRate,k_star,NPV_star
4757.070816079195,0.7631048641953195,0.053313756772652765,11320,5455577818.788828
7909.7090364794685,0.7953884661635919,0.11363999902433654,11938,6778217506.302425
5102.966358389025,0.8557453685817686,0.060491838931703866,12013,6661200409.824795
3071.819685194083,0.8510599849989355,0.09208444577457744,10267,4146408274.6285486
3495.7207281840992,0.7270301084214945,0.10595680823168607,8888,3181945810.0610046
5055.791807716043,0.7433258130778119,0.1175436300728291,10154,4120368996.710039
3757.351032121092,0.8274687121928755,0.07633968704100381,10881,4797956461.082702
6907.917322654121,0.7709900825359441,0.06596951222658264,12070,6972799066.761988
4464.354241097047,0.9604504652616129,0.07473641637447738,12132,6854605115.205662
5680.089257416645,0.9211819573687756,0.07497995943179515,12353,7574535704.669493
4820.337851902575,0.794293224034552,0.08326157509450155,11085,5156198177.512925
7643.979916600621,0.8921837796448985,0.08197019967998645,12672,8805379764.816826
4577.584638130057,0.9736116774134742,0.08331756028196588,12130,6871235957.805077
3925.4843786648657,0.9035575376752186,0.0773371608285727,11530,5676087905.971399
6370.17793219134,0.8731374737626949,0.11849199330814057,11846,6422000932.887476
6569.206325355437,0.9685781879400615,0.0787814891541096,12769,8925650667.919312
6847.671615685746,0.8934177106844898,0.07892709347912279,12519,8191018563.521244
4133.4634007702425,0.8966495845969498,0.0892103097771216,11392,5510801504.702171
4777.814853360664,0.9966882255764422,0.054970589248992015,12607,8196051616.734947
6091.042307611865,0.8407701264884235,0.09598861525689267,11836,6386951691.036514
7565.287606126429,0.8983637849009017,0.0917401193761394,12588,8503129230.572647
4658.838386965315,0.7918705195010215,0.10765907773300454,10562,4503889854.32619
4192.629451647194,0.9953096367968701,0.11718145353093629,11635,5867693614.3975315
5552.282027679472,0.7446592671508366,0.08647688781498675,11018,5088504783.298856
4546.761266768561,0.9528197814206955,0.05567887016909507,12345,7407464503.880545
3676.972309315414,0.9015206847791576,0.11576099508785553,10720,4608684973.547285
5417.870643917845,0.9100632324663712,0.06302417337063504,12356,7546284438.085062
7366.97837175414,0.707853081098073,0.09406487700844188,11379,5741077324.143528
6167.264972876897,0.8558926429455395,0.059168731639414544,12375,7681073882.681072
5033.045171633019,0.7097345050940784,0.0556217229588082,10975,4995374607.530115
7872.707622067237,0.840656440872029,0.08563718118665356,12477,8160299248.057899
4320.011043435766,0.7548250538447472,0.09478109291065834,10217,4152943153.434765
5742.654856805932,0.9415793754756063,0.09541141859994381,12246,7282876459.09071
6924.850542740761,0.8923089625328319,0.11857410082393881,12119,7094021251.712465
5014.1495198782695,0.88184207504291,0.09363779470635591,11680,6011786545.386238
3375.9005427954858,0.7647088589291327,0.08317225223736865,9841,3789644283.81022
6648.289632898014,0.9109088699518738,0.05714398099248139,12771,8963126187.034363
5166.427564012531,0.8355873956916495,0.059781006852778464,11923,6495736619.713186
7812.236663809429,0.9499817268215435,0.10066425172926446,12776,9144117128.487358
4354.850742708848,0.84134973233314,0.0789150835422354,11294,5375422240.027807
6156.248363251132,0.9788322180698465,0.057661930602891896,12875,9370889284.59962
5643.707524384128,0.9616744842674859,0.1073479529568522,12182,7091065012.652813
5378.152146535158,0.9065093360393793,0.08694119941527272,12057,6779144093.865467
5472.242141419249,0.8043844503106634,0.08260328641495454,11509,5797135683.037737
7937.658896602396,0.8840154625148503,0.09574293032820516,12577,8507536564.031321
3681.4367753390716,0.8701199540921422,0.0849829104136379,11020,4959352063.043058
7754.596746865401,0.998059199532066,0.06123251887611933,13209,11240111414.034529
4702.765463247866,0.8028122919987013,0.0676626664272007,11365,5515194209.018362
6731.273268453892,0.8775330775911404,0.10873723266269314,12102,7018908122.244429
4451.033267139664,0.7366420911897043,0.08167515573883201,10382,4315891721.536633
5636.991509350546,0.9750138434014711,0.11570478164912276,12138,7007974940.881819
7416.886806498595,0.9396649498920928,0.07978754800901502,12835,9334208853.90851
6217.968502510047,0.9494983520084347,0.10372042964493886,12326,7575773619.873024
4360.97476462807,0.7896433290380398,0.1097400574775304,10312,4232546374.3028135
4676.94319280275,0.7212884109876195,0.10200035454230186,9956,3939701926.9681854
7390.42145783803,0.9076119144493278,0.07522999679280341,12752,9014120051.45188
6943.490073731897,0.9876331874473695,0.06714570035269717,12985,9983192157.04298
7713.458780081864,0.8212602494484144,0.09336920830590795,12264,7526819764.082502
6109.815100654745,0.8437605983672017,0.0886833171095645,11939,6628459400.206842
4254.966831311014,0.9902235039123233,0.11158702568139174,11717,6008187494.858892
3218.5702826656775,0.7117027162457287,0.058338706684952446,9615,3642353883.838641
7225.492226929866,0.7065156633847839,0.07239922279807015,11660,6158252348.117847
5898.680441369995,0.9741404320957361,0.07790941855513989,12592,8352149740.621136
4250.026225539241,0.9278245954731966,0.0712524530796404,11925,6387088706.448797
3325.4756876097376,0.7572275572046648,0.09303978826641096,9448,3522211084.81186
4776.01666308539,0.886986344454473,0.10444082833918945,11415,5608794620.794802
3800.127766040344,0.7541158120252497,0.08744279088188797,9966,3918050665.383177
7750.393660694271,0.9480057708605875,0.09496308190932937,12812,9249636281.726578
5813.959245352904,0.8474725191403167,0.08778931052023556,11880,6448851352.084862
7174.23549997121,0.9721199533773808,0.11128087835676288,12593,8505291450.5243225
5917.104993402114,0.8458220045544501,0.06317331805028908,12214,7199967213.517902
7806.981791533872,0.7917030653917392,0.07933625528082039,12283,7602119143.9784565
6373.081890463608,0.8899015655755005,0.06288659624295861,12541,8211947788.927639
7770.231051951458,0.9293574495687633,0.05682352248681949,13044,10382084510.730791
5269.428380400983,0.7470451141479305,0.05840424456080948,11355,5552486511.887541
3145.8233671604066,0.8805390030417135,0.08086787716812578,10809,4687010919.35373
5041.908741911805,0.9207880916724337,0.06861463693439154,12230,7144599608.024166
7249.226900003695,0.8057408594428849,0.05390556617321933,12485,8125770559.736826
5212.913653200475,0.9746810963552617,0.08540555955174257,12322,7447467362.078033
5079.871470645468,0.70542271147536,0.07106010047917447,10684,4643056164.784492
4026.6248773612906,0.9758022975687741,0.1191595687603618,11388,5493695925.652327
6438.16643708077,0.7822319830517566,0.07885308647421393,11830,6391948498.604996
7903.612845572299,0.9197204629089121,0.07293837749760297,12907,9762126644.111702
6872.333457556942,0.9100125251547391,0.10833097103246098,12288,7547062285.591284
3548.4389430102487,0.8034936787324327,0.09990982022211951,10035,3955757704.8428965
3056.4127835046706,0.8615997708364365,0.08079092695264897,10582,4443937532.048301
6625.40584924665,0.9285985122034255,0.11394769946639836,12260,7401508081.636728
4820.964960397443,0.8021741165674122,0.05929722502823731,11562,5812868096.946476
3679.0149820891147,0.7620773838278454,0.06907776029972966,10354,4251145117.1805964
4419.785284757425,0.9011677597709102,0.10671029460910578,11305,5402289131.020536
6217.580791415026,0.8250037720842821,0.05392916436188477,12290,7474215888.155132
5749.654642926356,0.9063196298148419,0.07414528443605996,12314,7482687561.344048
6950.072580520438,0.8864808790110833,0.11760650639203149,12110,7070240545.748276
7837.6014735014,0.7708166732574194,0.06066329541560919,12381,7893502679.262796
5064.494617704373,0.9287688537298522,0.05808857586165089,12386,7576974005.143621
7912.386583720504,0.7821453564910805,0.09399677628008088,12101,7129737788.660805
7522.888454897652,0.9395079321317314,0.06752650456487916,12950,9876314742.79542
7160.459238640875,0.821748293296852,0.09457560290160266,12097,7053325523.387316
7578.248991809917,0.9234145318284854,0.11644789975780954,12458,8089974548.421961
7849.094300955947,0.8948922037845124,0.11864489152146811,12379,7887400256.348133
7026.345719861935,0.9390535127120408,0.11050278500876576,12439,7979643569.401482
6782.8963476709905,0.7781007848560143,0.0861216296765756,11828,6418838725.143808
7902.439659417876,0.768125309958003,0.06926580343142305,12294,7640220565.743231
5117.153623567408,0.9949926925977233,0.0650348790229472,12585,8213847620.745386
7866.9581650684595,0.8967758212326926,0.05962931832360683,12932,9871314001.106691
7339.735618343608,0.8725166297508482,0.10068787288835025,12325,7689585623.728037
4056.408650937444,0.980113241564037,0.060419761646021156,12251,7061797642.366411
6601.945810811876,0.8197853514791453,0.0781199663333522,12107,7027997667.103315
7429.540578093593,0.7324276260441343,0.07519379571830494,11875,6591650563.21159
5898.666915576539,0.8703479195708559,0.08732675368769982,12038,6805356332.5973015
5139.720287389334,0.9191981457678685,0.06387445212877532,12294,7360450666.657698
3241.904821290834,0.8482523349765432,0.11693937460898589,9860,3810796262.2230196
5248.8805385774795,0.7156439399206898,0.11996199074746465,9917,3932223004.7379303
3486.604086877018,0.9600907509592438,0.11236996908146046,11075,5027120706.504545
7206.612655975119,0.94672935179957,0.10563479512905316,12561,8385516653.445156
5911.247163040529,0.8213539264184835,0.11393554044409382,11354,5594768723.983294
6940.344986225789,0.9867966338270073,0.05693771868706769,13065,10357506733.952347
5616.669775885621,0.9789047765599281,0.05071487216165137,12822,9036186206.821074
6373.975716381492,0.9096610911982872,0.08380575074943696,12408,7815900116.417377
6981.634541511647,0.7597132077378775,0.09701443499847749,11610,6059744016.45133
4079.5233288236686,0.9999296259625277,0.08875856089067619,11995,6508927073.1019
3431.867947106925,0.9532509239099074,0.08009979161357192,11540,5638125627.298504
4693.9716421845915,0.9184072673786686,0.10866865996457747,11534,5759882241.733862
6904.404984364118,0.9178229196250705,0.09831293199023688,12438,7965148526.627489
3956.8140131208793,0.8966192124987502,0.1009407440470183,11095,5097487027.34693
6374.003449765669,0.7035103512733,0.05826317159835432,11498,5853893731.886133
6016.2255234306285,0.9781821724296687,0.10469192484171487,12382,7698757335.9199295
3697.6263239498685,0.8984594227584799,0.06645778747032988,11549,5680031849.352369
6302.030042638864,0.7919051141910155,0.060194239274006085,12074,6918046648.445597
4675.3655775847055,0.8911500556004346,0.07981900121237283,11787,6162033913.774952
3772.2702592852747,0.873834441438386,0.0865686171772613,11063,5037170168.190473
7047.887267574534,0.7648449161740557,0.07715194405877593,11928,6689190339.779293
5288.636239379396,0.7735659526242225,0.08470961529378895,11133,5256717307.807333
6759.300905613096,0.9311340800307853,0.10052595773320636,12436,7936634144.730917
5185.520312278884,0.8229780624605256,0.06069935651010713,11847,6335903175.721493
3119.6470116001815,0.786469439880874,0.05006662669681487,10557,4432722050.898034
4239.262854694902,0.8415308673818521,0.06508037558617089,11455,5607152962.763344
5894.684934662981,0.7059368097597046,0.05072253714071842,11433,5715341760.303186
4117.624404307837,0.8820519436241077,0.07659353893125286,11496,5647256556.527634
5814.6260144079115,0.9535139026774426,0.10035683404002699,12263,7348374980.495472
3790.0974260890052,0.9331137431814127,0.0690831921576119,11786,6056201070.269243
5526.269385176674,0.7931846596246244,0.11268338583820647,10985,5037435463.352857
4279.6525287989725,0.774112173695161,0.07966180138702872,10697,4609367717.0342
3011.0493508075183,0.7980262309654436,0.08774454146642024,9759,3731553750.8498
4228.634594908353,0.7126087018108762,0.053124310504579546,10559,4483687994.9252205
4084.4799366501256,0.9867447024364735,0.1125477215864961,11597,5796719455.640314
4503.594512508947,0.9259869401549353,0.09068431947528285,11762,6103166830.868788
5661.670168666245,0.9498397568496444,0.07780535378389873,12450,7821023168.626089
4667.872328621029,0.8113448445976005,0.108156650454163,10752,4690025295.870806
4684.598269207651,0.7646834521760684,0.06550840136210993,11072,5128301328.06848
3104.1096615817823,0.9456196398917649,0.07638997944440142,11347,5342150893.808973
4001.09291286577,0.8770258749884289,0.07450269506015814,11427,5542269252.343611
6522.570817682196,0.8317712635407672,0.11719408965308398,11651,6097401705.68862
3983.7994179498746,0.8878179225305957,0.05708378397238216,11784,6076094792.7584095
4045.3590261913077,0.9591223417019247,0.10037933671055327,11592,5783215668.226694
5234.317379444864,0.7903583910664254,0.06522026627863328,11566,5870709438.015493
5916.519262101904,0.9016335911629905,0.06004577877824901,12503,8018096713.595324
5820.161415389382,0.9887042741645289,0.11781238413211406,12238,7268523812.609129
6173.742736493676,0.9310019278581487,0.05565009556601112,12752,8812467833.297913
4013.2395942286525,0.9872003668842975,0.0633426649810953,12235,7008631766.630438
7294.721378032609,0.9661961354066838,0.11559192768048415,12564,8408674791.245422
7994.447110466496,0.8657840811553221,0.10535173523879529,12419,8011132216.830793
5736.429804180645,0.8990801877557099,0.051756756377732104,12528,8075044812.876099
5751.033336316776,0.8097262832208596,0.11939677400804055,11096,5232308258.055393
3293.6232546968436,0.8228069249584168,0.0752255862971277,10524,4400277577.640089
5134.550591270024,0.9176243627823888,0.11370663174240984,11670,6007515567.508572
4016.2917447282393,0.979166386990506,0.09824116462540317,11729,6001882786.305475
4288.736409687115,0.8807027459087001,0.053941683450901945,11914,6372159108.358477
5210.414940475175,0.8935699659696369,0.11653100122501875,11500,5755935603.607508
4904.6810328813945,0.9352533885992734,0.06108352093944475,12323,7402811681.477585
7874.572902292186,0.7304651911638748,0.0961647915831616,11735,6339981029.805988
7124.229315976479,0.8972643288147593,0.062077441073404786,12779,9065408728.216368
7562.637531813566,0.7932158972260224,0.08240671754779821,12201,7336359617.689999
7699.644117905271,0.951400631858309,0.11287204433903038,12629,8667753839.122343
7714.33725547481,0.796346468214422,0.08651413138027433,12215,7382677507.21999
3391.940603220002,0.9148017675694463,0.11066024124870322,10717,4591331944.747965
6051.023909689441,0.8006692279632543,0.07879864745502985,11799,6314055882.895508
6520.748064488094,0.8535151646836319,0.061372762512264964,12435,7905938319.37756
3364.7365402109276,0.7166889778428264,0.11832872458576908,8319,2850913128.7406397
4621.146273466345,0.8064219724744693,0.0600615790788214,11475,5672644006.583128
4650.624838544037,0.9029451070276324,0.11738510762819418,11267,5375078840.964487
6034.0002144309965,0.82940317618989,0.08193114278362618,11917,6570148665.442921
3649.0844481725508,0.9893335999590955,0.08666089010225406,11777,6034117355.474113
4066.6112634648266,0.7568655580499573,0.10594215072031085,9817,3800507817.419071
5367.826871480773,0.9672687550437171,0.08195244209666872,12386,7615622273.2196865
6190.882143247985,0.742513675540356,0.11653565037587571,10835,4873042322.724891
7851.690164725336,0.9824975808624758,0.11881225722772458,12739,9025360657.407999
7453.490081046925,0.9351751711814633,0.08775593391729114,12755,9034987962.040155
6132.055413455513,0.9922047761549033,0.06486840979396682,12850,9265982959.03037
4056.064796160713,0.8295592578610409,0.10226958952425946,10613,4522393058.133556
6585.119362656026,0.799295119894204,0.08184042890621242,11931,6647460329.142458
5498.710079787594,0.9633238651592932,0.116142878776421,12028,6745698159.154543
7216.12004444678,0.7534489874692198,0.09078510276582447,11739,6307042809.265486
6580.850542003298,0.7119655990763829,0.08997106606594216,11142,5350394356.827232
7961.586059589238,0.9286023890764574,0.11507318900264295,12585,8531251858.060854
3847.9678944994275,0.9048584194437409,0.07557813973758506,11526,5661033909.034147
6574.219019763994,0.7266014952704075,0.06162074599983983,11722,6225927935.247055
3476.960893272341,0.9058959253300555,0.06276064890817266,11539,5638858479.214195
4707.24607879296,0.7503781969475507,0.055037749135372786,11145,5227754358.122791
7224.595421210735,0.9398870803124861,0.05103600659488022,13021,10200788649.04277
6522.10952631727,0.9785235362070784,0.08672360996083875,12702,8744226260.574528
4882.6545844635375,0.9835049780333182,0.08278099543006101,12279,7296690766.279846
7300.50343329763,0.8143163906371866,0.11240544316520838,11881,6595863630.708698
7102.939373143858,0.8294903715105073,0.0724013793056451,12360,7752519831.238138
3892.0047851178547,0.8309027611878531,0.07445037908076799,11024,4983851688.639565
4456.644005210332,0.7732839446878612,0.05421737031211441,11229,5304122546.231699
4747.765151742683,0.8834140305668476,0.08826199115967086,11642,5931180230.48757
6905.997181044717,0.7880708845865148,0.05506887395468772,12288,7533340857.2184925
6107.479179425981,0.9564211092458275,0.05620351829716811,12806,9068399446.76829
3338.749894118559,0.9332151936269077,0.056533766816109304,11737,5937212408.276283
4904.314681004109,0.8984078172470165,0.0816551173458922,11895,6400538449.277941
4059.013424460998,0.8945266233643422,0.11485732719557393,10926,4870858067.087007
7317.563756795747,0.9147854660417114,0.057331784563211814,12904,9683018977.949854
4951.5491674885225,0.7552645551612037,0.11277201247510138,10297,4254045059.8724527
5233.681566992887,0.7055643615756085,0.05169759533694441,11086,5186609904.88404
3618.5588267561993,0.7071956846729726,0.09750060472139324,8960,3221035926.7064066
5629.481125823637,0.8403725638826389,0.08088533354421105,11859,6389830632.053656
5913.262813393585,0.7039479194005336,0.09926833064822603,10612,4613198216.911727
3025.4003650314216,0.7815672166852082,0.07033044430209937,10008,3912806694.809203
6468.670929332573,0.967202615809329,0.10131268946383351,12506,8092085622.503433
6231.0685668655315,0.730852824315492,0.07734254318823282,11366,5627836915.211691
7400.056630063711,0.8763672146371246,0.06799568139999314,12688,8823088702.583725
5801.076714474404,0.7334679193973197,0.06870880321553548,11335,5547740332.779472
4348.252721368366,0.8216011971809073,0.10880380440854209,10612,4539497889.092929
5939.713115939245,0.7339970955864352,0.09225475206173106,11024,5116292585.282527
4630.931493606959,0.9322313763640007,0.11488769969557275,11498,5700065947.137104
5163.081124540185,0.7056348273802042,0.09189720495849357,10330,4284801788.439356
3018.97705785691,0.8351909230308475,0.10890132924682688,9674,3679899237.7148743
4768.918244078102,0.7180312313186804,0.07567267840763571,10518,4466470064.092704
7340.586982049653,0.8242806320410339,0.0973475381531714,12128,7154373009.421255
3433.9690069454473,0.782274806655986,0.11093900927263584,9434,3512298981.752308
7985.951962380192,0.8172504642581755,0.06329082295952593,12612,8637262992.318737
4226.110772818229,0.8802112034336323,0.051222194282825526,11923,6381100115.028158
7517.713644425585,0.9478682088429797,0.05048617922789373,13108,10654406331.915731
3485.084819559402,0.8465286783319426,0.10960265246450598,10202,4104072710.1708984
3289.18444902834,0.755721143405871,0.09613053843311409,9318,3435184838.119441
7214.410900134227,0.955276678670884,0.07136470608499547,12901,9652122611.272354
6220.666185699478,0.7163297251647518,0.08984830672680327,11042,5158144109.764237
7946.273402574238,0.9386995724153206,0.0795972067572142,12924,9841450591.986124
6930.632808302197,0.9134906232098372,0.09742147857509934,12438,7960018225.927345
4047.3604067298684,0.9738869546137263,0.07597952320863363,12025,6549578852.369543
5526.070267974461,0.8837389750757078,0.0667865101102793,12235,7212231036.779083
5563.807437387075,0.8043910008741232,0.0955146385902461,11349,5563369947.8513565
6100.81437448496,0.7730346461630694,0.09628279388649338,11349,5592697116.662497
4290.70479863545,0.8213992129323882,0.05811415703488852,11446,5603965151.6542
5671.154040602662,0.9436002520146606,0.10002860316932059,12188,7111997544.98826
4188.906816813755,0.9138593786366471,0.07166474380132959,11823,6168911132.185514
5540.36008447684,0.9480362552505738,0.08694164406990079,12292,7410790303.7691555
3309.4239622069335,0.9041302087920051,0.06983434697996573,11292,5295411322.306635
4818.433670397055,0.7372864873125634,0.066467511693532,10917,4906003585.266739
6797.473442884291,0.993493013598157,0.11153337996499202,12583,8412732208.629322
4862.382393122923,0.9360402184986542,0.057869211975511155,12354,7466918268.874313
5401.995136708307,0.9094250454237975,0.10451286758944786,11858,6373618028.75131
4504.07892334538,0.7173085104506941,0.09252944444738018,9976,3957331139.711753
7060.6989536725805,0.965892365855699,0.09640187421095117,12690,8788983223.540571
6328.876240558317,0.9829312194575199,0.07024691430477512,12821,9161902061.662798
5611.346762281505,0.7005939097044621,0.06757814444201074,10981,5039225023.2858
5227.972159504665,0.8460827340334237,0.05960325158629798,12017,6683067558.775354
3235.092190188082,0.7738027594804004,0.1071240479451509,9222,3372328705.8162537
4806.49013375745,0.875452127112984,0.0689012740847255,11894,6391316718.415276
3753.8048862010533,0.8976662257182273,0.11137912244311143,10811,4723261148.77955
7875.15057222818,0.9721954381009839,0.09520619740384573,12890,9696059094.917202
6592.7550374701605,0.9866837383248979,0.06917208240538864,12890,9526131645.860209
5954.139191047647,0.8312466425055087,0.05169947166749392,12272,7386690695.07682
7453.0353564990955,0.8797479993069628,0.09967449513963589,12401,7910676748.910086
3565.837565753687,0.836668235229669,0.08301722409735039,10710,4590270693.401692
5244.846918352787,0.8536531077958114,0.07770677485549843,11830,6298700556.227745
3473.1249899787117,0.7383711386427212,0.09083934039729571,9416,3497318075.0943966
6661.931305576545,0.7046928489884117,0.08361227917866244,11218,5461555487.64065
3233.374707633156,0.7343955011409483,0.08074553747318323,9379,3469038547.700533
7097.871714874295,0.8441669248440892,0.11298260225271024,11978,6794625939.908985
4086.648386955537,0.8844781134342293,0.10580774308243505,11023,4987392598.583839
6824.326272443115,0.9789994980850001,0.08515551008299602,12795,9102912959.661438
7579.162950996535,0.7514177364734268,0.08157187810076086,11958,6794161750.160364
3302.7462350307296,0.9302864782268483,0.0894577900114144,11136,5090527211.8852005
7642.378608253848,0.7923253403141532,0.07084993061395461,12329,7732210422.198315
5539.082415886067,0.8429060216838565,0.11917332492180886,11252,5429056321.87595
6354.508699195193,0.9831316494728792,0.0680996420871113,12847,9266558487.130112
6128.85119506988,0.810277353573074,0.07228568543917785,11961,6671949447.661472
5312.5058727534215,0.7087586165452482,0.0860296067234943,10561,4532703311.069575
6448.783759645574,0.822753129043578,0.06424092202838828,12244,7337981331.826376
6136.867354360064,0.9841582479556141,0.05680573963208037,12888,9453095374.047415
3684.7608522479977,0.8233719937224021,0.05418223816785902,11181,5191749653.661646
5137.3505019916465,0.992743111516586,0.0902186987490659,12322,7438043213.242994
6493.417749386304,0.7066491981860779,0.0982587744866642,10941,5045781921.003131
7169.934923779333,0.8586875341863077,0.08914437465541791,12333,7701795327.137566
6572.29773624558,0.7158949523198611,0.08404160566996766,11272,5528941386.680763
3916.2272956226543,0.9625291808249272,0.06533983347779355,12041,6587897824.2777405
6204.605195253434,0.7598948431916193,0.06699868690068639,11744,6232900811.556793
4030.0447554017464,0.8438388880156341,0.06381336937269318,11377,5479253364.667686
7165.6885277465035,0.7863042378277313,0.08845876763868438,11961,6760354253.863491
6559.561480554624,0.8019707821163079,0.09860724119411755,11722,6226446484.729605
5392.321858222273,0.8526568397278056,0.06077386861630943,12097,6879821036.913101
5376.267961932557,0.7387671644490205,0.0857847125248104,10888,4911412387.677868
5297.280740563579,0.9293668648893146,0.093696829029208,12063,6782591105.98164
6617.256736197815,0.9665180007207319,0.06493233968577754,12867,9428398128.757812
4526.252758367291,0.8600135294897268,0.08144665773004736,11468,5656843660.517353
4944.890078812505,0.7486871849921503,0.103564734558589,10400,4356879066.213516
4389.875561579592,0.711515097458613,0.07962076748795333,10116,4060778643.3806267
5046.736546262724,0.9725886156538466,0.09953168507648909,12110,6869461685.214237
7069.70948653997,0.9816071608274668,0.10823157398205306,12635,8622749811.929468
3639.09718509622,0.7665960221403965,0.055384483865005635,10665,4545025704.490653
5622.912692692591,0.7289379068992266,0.09106662324421444,10850,4863803214.832206
5020.596510213046,0.9938618800588441,0.06545244527063875,12551,8084311249.789164
4760.53222017971,0.7769837971371071,0.10918969621597824,10448,4401911386.279231
5863.880246961585,0.7442945536692935,0.05521092788535707,11668,6070803718.9769
6346.441021470795,0.8626495732637303,0.10631479964990159,11912,6588483557.294388
3411.653612674927,0.9738633229055897,0.07054694620368097,11804,6055343028.274231
7563.519641707245,0.9402751636574062,0.09244321068171332,12755,9052095522.389288
7382.991052230831,0.9772598184915084,0.08720027177962297,12878,9564379932.481613
5298.447067160767,0.8879690308399116,0.08090004328167046,12003,6657399621.58066
3090.826473851252,0.9023278939029481,0.06221127339263325,11279,5252646416.417017
6284.094896213027,0.9093307619498319,0.07701414713953834,12457,7935687131.62747
4928.2118158121775,0.7753084411350132,0.0995193885844452,10738,4693402001.389725
3729.497148458626,0.7186496251144541,0.10457296622147605,9052,3277107100.5054426
6762.177363243284,0.8342508492048459,0.11611873503210088,11781,6335145248.729643
5381.977817026889,0.979525106995895,0.10430285644045073,12211,7130215072.616507
4407.380154778426,0.9530902105813049,0.08825369221871304,11899,6358110986.794439
6881.405721837278,0.8358348040622924,0.10613135712864236,11942,6699770879.319437
4724.596055720686,0.9480586105861275,0.06320421499771069,12292,7307966916.341583
5308.6984183475615,0.7685157143853508,0.11470784081003338,10622,4589825131.00794
4001.1735429658415,0.7638771678022268,0.08905156781731262,10195,4121171897.9521446
3094.5714328617146,0.864055132089677,0.11491104854361925,9939,3862369706.7985973
6926.793547136899,0.967536604896144,0.11784367765024875,12462,8025962277.481955
5613.621820828852,0.7357659417428528,0.058530258584236446,11421,5681240444.87896
3763.641302292831,0.9824892017569911,0.09614761551928509,11646,5846488258.544205
3689.843850622795,0.887766319429079,0.06507623361022717,11500,5597782397.044094
6957.073397402142,0.8417864782536253,0.07560783707016817,12343,7696627502.5559025
4982.538675345671,0.9924354385460945,0.052081949611238534,12689,8465356317.585558
6451.313014257916,0.9393317669751333,0.09734069132656752,12422,7852501008.532448
7861.753103547963,0.9554234156294144,0.08651192293624003,12905,9752771727.527124
4473.136338384151,0.9878803415962498,0.06683510301081175,12345,7395656164.820381
6626.565691191983,0.9452114786368526,0.06043018198690809,12847,9304527848.973866
3300.362777463572,0.8053796923421471,0.07775118431925748,10307,4197002511.325761
7263.646752163198,0.7873014030460321,0.11209388836187584,11700,6240368336.970085
